C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_348.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_348.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_348.jpg, 0, 0, 0, 8.153349E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_376.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_376.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_376.jpg, 0, 0, 0, 8.323407E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_391.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_391.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_391.jpg, 0, 0, 0, 7.818258E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_406.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_406.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_406.jpg, 0, 0, 0, 7.796613E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_426.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_426.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_426.jpg, 0, 0, 0, 7.891856E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_452.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_452.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_452.jpg, 0, 0, 0, 7.825075E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_465.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_465.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_465.jpg, 0, 0, 0, 7.821608E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_478.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_478.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_478.jpg, 0, 0, 0, 8.246164E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_497.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_497.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_497.jpg, 0, 0, 0, 8.238339E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_524.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_524.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_524.jpg, 0, 0, 0, 8.133116E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_538.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_538.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_538.jpg, 0, 0, 0, 8.399294E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_558.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_558.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_558.jpg, 0, 0, 0, 7.939345E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_584.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_584.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_584.jpg, 0, 0, 0, 7.965145E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_599.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_599.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_599.jpg, 0, 0, 0, 7.909116E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_618.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_618.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_618.jpg, 0, 0, 0, 7.852713E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_645.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_645.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_645.jpg, 0, 0, 0, 8.440178E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_659.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_659.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_659.jpg, 0, 0, 0, 7.814711E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_678.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_678.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_678.jpg, 0, 0, 0, 8.126506E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_706.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_706.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_706.jpg, 0, 0, 0, 7.944929E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_722.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_722.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_722.jpg, 0, 0, 0, 7.845408E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_742.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_742.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_742.jpg, 0, 0, 0, 8.040887E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_769.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_769.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_769.jpg, 0, 0, 0, 7.834944E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_782.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_782.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_782.jpg, 0, 0, 0, 7.808574E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_802.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_802.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_802.jpg, 0, 0, 0, 8.405972E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_828.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_828.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_828.jpg, 0, 0, 0, 7.835055E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_842.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_842.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_842.jpg, 0, 0, 0, 8.338175E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_861.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_861.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_861.jpg, 0, 0, 0, 7.894421E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_887.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_887.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_887.jpg, 0, 0, 0, 8.018382E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_901.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_901.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_901.jpg, 0, 0, 0, 7.810644E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_920.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_920.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_920.jpg, 0, 0, 0, 7.794057E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_946.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_946.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_946.jpg, 0, 0, 0, 7.800342E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_961.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_961.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_961.jpg, 0, 0, 0, 7.761561E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_05_980.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_05_980.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_05_980.jpg, 0, 0, 0, 8.078711E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_006.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_006.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_006.jpg, 0, 0, 0, 7.78195E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_020.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_020.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_020.jpg, 0, 0, 0, 7.806085E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_040.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_040.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_040.jpg, 0, 0, 0, 7.889844E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_064.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_064.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_064.jpg, 0, 0, 0, 8.395427E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_078.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_078.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_078.jpg, 0, 0, 0, 8.001787E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_102.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_102.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_102.jpg, 0, 0, 0, 7.946895E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_124.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_124.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_124.jpg, 0, 0, 0, 7.890798E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_140.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_140.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_140.jpg, 0, 0, 0, 8.013591E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_160.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_160.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_160.jpg, 0, 0, 0, 8.191536E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_186.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_186.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_186.jpg, 0, 0, 0, 7.820864E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_200.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_200.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_200.jpg, 0, 0, 0, 7.977695E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_220.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_220.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_220.jpg, 0, 0, 0, 8.080076E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_248.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_248.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_248.jpg, 0, 0, 0, 7.964129E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_263.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_263.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_263.jpg, 0, 0, 0, 7.783413E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_284.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_284.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_284.jpg, 0, 0, 0, 7.963723E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_310.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_310.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_310.jpg, 0, 0, 0, 7.802252E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_325.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_325.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_325.jpg, 0, 0, 0, 7.835597E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_343.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_343.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_343.jpg, 0, 0, 0, 8.018355E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_369.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_369.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_369.jpg, 0, 0, 0, 7.869481E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_380.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_380.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_380.jpg, 0, 0, 0, 8.027884E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_397.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_397.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_397.jpg, 0, 0, 0, 7.889337E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_419.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_419.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_419.jpg, 0, 0, 0, 7.851074E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_429.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_429.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_429.jpg, 0, 0, 0, 7.772365E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_443.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_443.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_443.jpg, 0, 0.1393554, 0, 7.769962E-05
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_465.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_465.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_465.jpg, 0, 0.1393554, 0, 0.05392959
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_487.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_487.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_487.jpg, 0, 0.2690563, 0, 0.05586955
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_509.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_509.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_509.jpg, 0, 0.2690563, 0, 0.1323089
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_522.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_522.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_522.jpg, 0, 0.2690563, 0, 0.182923
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_541.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_541.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_541.jpg, 0, 0.4304063, 0, 0.2883643
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_567.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_567.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_567.jpg, 0, 0.4304063, 0, 0.3649057
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_585.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_585.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_585.jpg, 0, 0.5649925, 0, 0.4372779
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_612.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_612.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_612.jpg, 0, 0.5649925, 0, 0.5694442
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_626.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_626.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_626.jpg, 0, 0.5649925, 0, 0.70905
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_646.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_646.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_646.jpg, 0, 0.7457106, 0, 0.8026438
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_674.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_674.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_674.jpg, 0, 0.7457106, 0, 0.9954828
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_688.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_688.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_688.jpg, 0, 0.7457106, 0, 1.151692
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_708.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_708.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_708.jpg, 0, 0.9317406, 0, 1.34279
C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\center_2016_12_03_14_24_06_736.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\left_2016_12_03_14_24_06_736.jpg, C:\Users\mike.qi\Downloads\simulator-windows-64\IMG\right_2016_12_03_14_24_06_736.jpg, 0, 0.9317406, 0, 1.545557
